"Tpr","Ppr","z","set"
1.3,13.2932,1.43996,"5"
1.3,13.3014,1.44067,"5"
1.3,13.3103,1.44142,"5"
1.3,13.3196,1.44223,"5"
1.3,13.3198,1.44225,"5"
1.3,13.3201,1.44227,"5"
1.3,13.3281,1.44296,"5"
1.3,13.3285,1.44299,"5"
1.3,13.3286,1.443,"5"
1.3,13.3288,1.44301,"5"
1.3,13.3376,1.44379,"5"
1.3,13.3452,1.44445,"5"
1.3,13.3456,1.44449,"5"
1.3,13.3461,1.44453,"5"
1.3,13.3462,1.44454,"5"
1.3,13.3537,1.4452,"5"
1.3,13.3618,1.44591,"5"
1.3,13.3621,1.44594,"5"
1.3,13.3706,1.44668,"5"
1.3,13.38,1.4475,"5"
1.3,13.3887,1.44826,"5"
1.3,13.3888,1.44827,"5"
1.3,13.3971,1.44899,"5"
1.3,13.3975,1.44903,"5"
1.3,13.3976,1.44904,"5"
1.3,13.3977,1.44905,"5"
1.3,13.4056,1.44972,"5"
1.3,13.4064,1.4498,"5"
1.3,13.4135,1.4504,"5"
1.3,13.4225,1.45117,"5"
1.3,13.4237,1.45128,"5"
1.3,13.4238,1.45129,"5"
1.3,13.4239,1.45129,"5"
1.3,13.4309,1.4519,"5"
1.3,13.4489,1.45344,"5"
1.3,13.4491,1.45346,"5"
1.3,13.4574,1.45417,"5"
1.3,13.4577,1.45419,"5"
1.3,13.4659,1.45481,"5"
1.3,13.4665,1.45485,"5"
1.3,13.4667,1.45486,"5"
1.3,13.4754,1.45551,"5"
1.3,13.4828,1.45608,"5"
1.3,13.484,1.45617,"5"
1.3,13.4913,1.45671,"5"
1.3,13.4916,1.45674,"5"
1.3,13.5009,1.45743,"5"
1.3,13.5013,1.45746,"5"
1.3,13.5014,1.45747,"5"
1.3,13.5015,1.45747,"5"
1.3,13.5179,1.45871,"5"
1.3,13.5264,1.45934,"5"
1.3,13.5267,1.45937,"5"
1.3,13.5349,1.46019,"5"
1.3,13.5354,1.46025,"5"
1.3,13.5432,1.46102,"5"
1.3,13.5442,1.46112,"5"
1.3,13.5443,1.46113,"5"
1.3,13.5514,1.46185,"5"
1.3,13.5516,1.46187,"5"
1.3,13.552,1.4619,"5"
1.3,13.553,1.462,"5"
1.3,13.5616,1.46287,"5"
1.3,13.5699,1.46369,"5"
1.3,13.5789,1.4646,"5"
1.3,13.579,1.46461,"5"
1.3,13.5791,1.46462,"5"
1.3,13.5867,1.46538,"5"
1.3,13.5869,1.4654,"5"
1.3,13.587,1.46541,"5"
1.3,13.5952,1.46612,"5"
1.3,13.6035,1.46685,"5"
1.3,13.6045,1.46694,"5"
1.3,13.6118,1.46757,"5"
1.3,13.612,1.46759,"5"
1.3,13.6123,1.46762,"5"
1.3,13.613,1.46768,"5"
1.3,13.6219,1.46846,"5"
1.3,13.6306,1.46922,"5"
1.3,13.6388,1.46994,"5"
1.3,13.6472,1.47068,"5"
1.3,13.6556,1.47141,"5"
1.3,13.6557,1.47142,"5"
1.3,13.656,1.47144,"5"
1.3,13.6566,1.47149,"5"
1.3,13.6567,1.4715,"5"
1.3,13.6637,1.4721,"5"
1.3,13.6639,1.47212,"5"
1.3,13.6721,1.47283,"5"
1.3,13.6813,1.47361,"5"
1.3,13.682,1.47368,"5"
1.3,13.6821,1.47368,"5"
1.3,13.6909,1.47443,"5"
1.3,13.6992,1.47515,"5"
1.3,13.6995,1.47518,"5"
1.3,13.7082,1.47592,"5"
1.3,13.7161,1.4766,"5"
1.3,13.7162,1.47661,"5"
1.3,13.7242,1.47731,"5"
1.3,13.7245,1.47734,"5"
1.3,13.725,1.47737,"5"
1.3,13.7325,1.47803,"5"
1.3,13.7327,1.47805,"5"
1.3,13.7342,1.47818,"5"
1.3,13.7424,1.4789,"5"
1.3,13.7429,1.47894,"5"
1.3,13.743,1.47895,"5"
1.3,13.7511,1.47966,"5"
1.3,13.7598,1.48043,"5"
1.3,13.7768,1.48191,"5"
1.3,13.7772,1.48194,"5"
1.3,13.7846,1.48259,"5"
1.3,13.7847,1.48261,"5"
1.3,13.7849,1.48262,"5"
1.3,13.785,1.48263,"5"
1.3,13.7852,1.48265,"5"
1.3,13.7858,1.4827,"5"
1.3,13.7928,1.4833,"5"
1.3,13.7939,1.4834,"5"
1.3,13.8016,1.48406,"5"
1.3,13.8033,1.4842,"5"
1.3,13.8113,1.48489,"5"
1.3,13.8118,1.48493,"5"
1.3,13.8201,1.48564,"5"
1.3,13.8205,1.48568,"5"
1.3,13.8374,1.48713,"5"
1.3,13.8445,1.48774,"5"
1.3,13.8449,1.48777,"5"
1.3,13.8452,1.4878,"5"
1.3,13.8454,1.48781,"5"
1.3,13.8455,1.48782,"5"
1.3,13.8458,1.48784,"5"
1.3,13.8461,1.48787,"5"
1.3,13.8537,1.48854,"5"
1.3,13.862,1.48926,"5"
1.3,13.8629,1.48934,"5"
1.3,13.8635,1.48939,"5"
1.3,13.8809,1.49092,"5"
1.3,13.8889,1.49162,"5"
1.3,13.889,1.49163,"5"
1.3,13.8894,1.49166,"5"
1.3,13.8981,1.49243,"5"
1.3,13.9049,1.49302,"5"
1.3,13.9064,1.49315,"5"
1.3,13.9139,1.49381,"5"
1.3,13.9141,1.49382,"5"
1.3,13.9142,1.49383,"5"
1.3,13.9144,1.49385,"5"
1.3,13.9145,1.49386,"5"
1.3,13.9147,1.49388,"5"
1.3,13.9223,1.49453,"5"
1.3,13.9237,1.49465,"5"
1.3,13.9319,1.49535,"5"
1.3,13.9324,1.4954,"5"
1.3,13.9579,1.49758,"5"
1.3,13.958,1.49759,"5"
1.3,13.9652,1.49821,"5"
1.3,13.967,1.49836,"5"
1.3,13.9672,1.49838,"5"
1.3,13.9742,1.49898,"5"
1.3,13.9746,1.49901,"5"
1.3,13.9747,1.49902,"5"
1.3,13.9751,1.49905,"5"
1.3,13.9757,1.4991,"5"
1.3,13.9826,1.49962,"5"
1.3,13.983,1.49965,"5"
1.3,13.9835,1.49968,"5"
1.3,13.984,1.49972,"5"
1.3,13.9927,1.50037,"5"
1.3,14.0003,1.50094,"5"
1.3,14.0087,1.50157,"5"
1.3,14.009,1.5016,"5"
1.3,14.0093,1.50162,"5"
1.3,14.0095,1.50163,"5"
1.3,14.0096,1.50164,"5"
1.3,14.0184,1.5023,"5"
1.3,14.0187,1.50232,"5"
1.3,14.0256,1.50284,"5"
1.3,14.0275,1.50299,"5"
1.3,14.036,1.50362,"5"
1.3,14.043,1.50415,"5"
1.3,14.0437,1.5042,"5"
1.3,14.0441,1.50423,"5"
1.3,14.053,1.505,"5"
1.3,14.0533,1.50503,"5"
1.3,14.0606,1.50565,"5"
1.3,14.0691,1.50637,"5"
1.3,14.0694,1.5064,"5"
1.3,14.0703,1.50648,"5"
1.3,14.0783,1.50717,"5"
1.3,14.0784,1.50718,"5"
1.3,14.0786,1.50719,"5"
1.3,14.0859,1.50782,"5"
1.3,14.0874,1.50794,"5"
1.3,14.0963,1.50871,"5"
1.3,14.1033,1.50931,"5"
1.3,14.104,1.50937,"5"
1.3,14.113,1.51027,"5"
1.3,14.1136,1.51033,"5"
1.3,14.1138,1.51035,"5"
1.3,14.1294,1.51191,"5"
1.3,14.1296,1.51193,"5"
1.3,14.1306,1.51203,"5"
1.3,14.131,1.51207,"5"
1.3,14.1384,1.51281,"5"
1.3,14.1387,1.51284,"5"
1.3,14.1393,1.5129,"5"
1.3,14.1463,1.5136,"5"
1.3,14.1474,1.51371,"5"
1.3,14.1476,1.51373,"5"
1.3,14.1563,1.51461,"5"
1.3,14.1637,1.51534,"5"
1.3,14.173,1.51627,"5"
1.3,14.1739,1.51635,"5"
1.3,14.182,1.51705,"5"
1.3,14.1897,1.51771,"5"
1.3,14.1899,1.51773,"5"
1.3,14.1912,1.51783,"5"
1.3,14.1914,1.51785,"5"
1.3,14.1987,1.51848,"5"
1.3,14.1996,1.51855,"5"
1.3,14.2066,1.51916,"5"
1.3,14.2076,1.51924,"5"
1.3,14.2078,1.51926,"5"
1.3,14.2086,1.51932,"5"
1.3,14.2154,1.51991,"5"
1.3,14.2166,1.52001,"5"
1.3,14.2169,1.52004,"5"
1.3,14.2253,1.52076,"5"
1.3,14.2333,1.52145,"5"
1.3,14.2429,1.5224,"5"
1.3,14.2503,1.52314,"5"
1.3,14.251,1.52321,"5"
1.3,14.2587,1.52399,"5"
1.3,14.2669,1.52481,"5"
1.3,14.2677,1.52488,"5"
1.3,14.2688,1.525,"5"
1.3,14.269,1.52502,"5"
1.3,14.2757,1.52569,"5"
1.3,14.2766,1.52578,"5"
1.3,14.2767,1.52579,"5"
1.3,14.2772,1.52584,"5"
1.3,14.2856,1.52667,"5"
1.3,14.2937,1.52749,"5"
1.3,14.2943,1.52753,"5"
1.3,14.2945,1.52755,"5"
1.3,14.2948,1.52757,"5"
1.3,14.3106,1.52876,"5"
1.3,14.3191,1.52939,"5"
1.3,14.32,1.52946,"5"
1.3,14.3205,1.5295,"5"
1.3,14.328,1.53006,"5"
1.3,14.3457,1.53139,"5"
1.3,14.3464,1.53144,"5"
1.3,14.3531,1.53195,"5"
1.3,14.3545,1.53205,"5"
1.3,14.3548,1.53207,"5"
1.3,14.3552,1.53211,"5"
1.3,14.3627,1.53266,"5"
1.3,14.3633,1.53272,"5"
1.3,14.3635,1.53275,"5"
1.3,14.371,1.53349,"5"
1.3,14.3715,1.53354,"5"
1.3,14.3724,1.53364,"5"
1.3,14.3792,1.53432,"5"
1.3,14.3794,1.53434,"5"
1.3,14.3889,1.53529,"5"
1.3,14.3893,1.53533,"5"
1.3,14.397,1.5361,"5"
1.3,14.3981,1.53621,"5"
1.3,14.4147,1.53787,"5"
1.3,14.423,1.5387,"5"
1.3,14.4235,1.53874,"5"
1.3,14.424,1.53878,"5"
1.3,14.4313,1.53932,"5"
1.3,14.4329,1.53944,"5"
1.3,14.4393,1.53993,"5"
1.3,14.4395,1.53994,"5"
1.3,14.4397,1.53996,"5"
1.3,14.4404,1.54001,"5"
1.3,14.4409,1.54004,"5"
1.3,14.4411,1.54006,"5"
1.3,14.4493,1.54067,"5"
1.3,14.45,1.54073,"5"
1.3,14.4574,1.54128,"5"
1.3,14.4583,1.54135,"5"
1.3,14.4757,1.54265,"5"
1.3,14.4837,1.54325,"5"
1.3,14.492,1.54388,"5"
1.3,14.4925,1.54392,"5"
1.3,14.4999,1.54455,"5"
1.3,14.5001,1.54457,"5"
1.3,14.5003,1.54459,"5"
1.3,14.5008,1.54463,"5"
1.3,14.5016,1.5447,"5"
1.3,14.5098,1.54541,"5"
1.3,14.5183,1.54613,"5"
1.3,14.5191,1.5462,"5"
1.3,14.5263,1.54682,"5"
1.3,14.5273,1.54691,"5"
1.3,14.5359,1.54764,"5"
1.3,14.5363,1.54767,"5"
1.3,14.5447,1.54839,"5"
1.3,14.5523,1.54905,"5"
1.3,14.5526,1.54907,"5"
1.3,14.5602,1.54964,"5"
1.3,14.5604,1.54966,"5"
1.3,14.5606,1.54967,"5"
1.3,14.5611,1.54971,"5"
1.3,14.5615,1.54974,"5"
1.3,14.5788,1.55104,"5"
1.3,14.5792,1.55107,"5"
1.3,14.5867,1.55163,"5"
1.3,14.5872,1.55167,"5"
1.3,14.5967,1.55238,"5"
1.3,14.6048,1.55299,"5"
1.3,14.6049,1.553,"5"
1.3,14.613,1.5536,"5"
1.3,14.6139,1.55367,"5"
1.3,14.621,1.5542,"5"
1.3,14.6213,1.55423,"5"
1.3,14.6215,1.55424,"5"
1.3,14.6223,1.55432,"5"
1.3,14.6292,1.55502,"5"
1.3,14.6294,1.55504,"5"
1.3,14.6304,1.55514,"5"
1.3,14.6399,1.55608,"5"
1.3,14.647,1.5568,"5"
1.3,14.6476,1.55686,"5"
1.3,14.6564,1.55774,"5"
1.3,14.6569,1.55778,"5"
1.3,14.6647,1.55857,"5"
1.3,14.6739,1.55949,"5"
1.3,14.6743,1.55953,"5"
1.3,14.6813,1.56023,"5"
1.3,14.6817,1.56026,"5"
1.3,14.6824,1.56033,"5"
1.3,14.6897,1.56097,"5"
1.3,14.6904,1.56103,"5"
1.3,14.6915,1.56113,"5"
1.3,14.6994,1.56182,"5"
1.3,14.6999,1.56186,"5"
1.3,14.7074,1.56251,"5"
1.3,14.7166,1.56332,"5"
1.3,14.7254,1.56409,"5"
1.3,14.7337,1.56482,"5"
1.3,14.7345,1.56489,"5"
1.3,14.7429,1.56563,"5"
1.3,14.7499,1.56624,"5"
1.3,14.7501,1.56626,"5"
1.3,14.7503,1.56627,"5"
1.3,14.7506,1.5663,"5"
1.3,14.7519,1.56641,"5"
1.3,14.7594,1.56706,"5"
1.3,14.7601,1.56711,"5"
1.3,14.7684,1.56783,"5"
1.3,14.7691,1.56789,"5"
1.3,14.7775,1.56861,"5"
1.3,14.7779,1.56864,"5"
1.3,14.7942,1.57004,"5"
1.3,14.7944,1.57006,"5"
1.3,14.8027,1.57077,"5"
1.3,14.8104,1.57143,"5"
1.3,14.8106,1.57145,"5"
1.3,14.811,1.57148,"5"
1.3,14.8121,1.57157,"5"
1.3,14.8205,1.57229,"5"
1.3,14.8284,1.57297,"5"
1.3,14.829,1.57303,"5"
1.3,14.8374,1.57374,"5"
1.3,14.8382,1.57381,"5"
1.3,14.8555,1.5753,"5"
1.3,14.863,1.57594,"5"
1.3,14.8708,1.57661,"5"
1.3,14.8712,1.57664,"5"
1.3,14.872,1.57671,"5"
1.3,14.8809,1.57747,"5"
1.3,14.9311,1.58178,"5"
1.3,14.9585,1.58413,"5"
1.3,14.9919,1.58699,"5"
1.3,14.9924,1.58703,"5"
1.3,14.9997,1.58766,"5"
1.3,14.9999,1.58768,"5"
1.3,15.0001,1.5877,"5"
1.3,15.0003,1.58771,"5"
1.3,15.0008,1.58776,"5"
1.35,0,1,"6"
1.35,0.00402266,1.00046,"6"
1.35,0.0903089,0.987755,"6"
1.35,0.116359,0.983919,"6"
1.35,0.150927,0.978829,"6"
1.35,0.159339,0.977591,"6"
1.35,0.168049,0.976308,"6"
1.35,0.185494,0.973761,"6"
1.35,0.220061,0.968713,"6"
1.35,0.236999,0.966239,"6"
1.35,0.245987,0.964927,"6"
1.35,0.280276,0.959919,"6"
1.35,0.280549,0.959878,"6"
1.35,0.306029,0.955961,"6"
1.35,0.306059,0.955956,"6"
1.35,0.306476,0.955892,"6"
1.35,0.332189,0.95194,"6"
1.35,0.332402,0.951907,"6"
1.35,0.349698,0.949249,"6"
1.35,0.366736,0.94663,"6"
1.35,0.375094,0.945345,"6"
1.35,0.375625,0.945263,"6"
1.35,0.392509,0.942668,"6"
1.35,0.392926,0.94261,"6"
1.35,0.400946,0.941488,"6"
1.35,0.401284,0.941441,"6"
1.35,0.418847,0.938984,"6"
1.35,0.435503,0.936654,"6"
1.35,0.435831,0.936608,"6"
1.35,0.436009,0.936583,"6"
1.35,0.444566,0.935386,"6"
1.35,0.444774,0.935357,"6"
1.35,0.461737,0.932984,"6"
1.35,0.461936,0.932956,"6"
1.35,0.462075,0.932937,"6"
1.35,0.47008,0.931817,"6"
1.35,0.478602,0.930625,"6"
1.35,0.478835,0.930592,"6"
1.35,0.479113,0.930555,"6"
1.35,0.487857,0.92939,"6"
1.35,0.487996,0.929372,"6"
1.35,0.496285,0.928267,"6"
1.35,0.504543,0.927167,"6"
1.35,0.505039,0.927101,"6"
1.35,0.505297,0.927067,"6"
1.35,0.513784,0.925936,"6"
1.35,0.530495,0.92371,"6"
1.35,0.530629,0.923692,"6"
1.35,0.530832,0.923655,"6"
1.35,0.53108,0.923611,"6"
1.35,0.531224,0.923585,"6"
1.35,0.539587,0.922081,"6"
1.35,0.547632,0.920634,"6"
1.35,0.54852,0.920475,"6"
1.35,0.556471,0.919045,"6"
1.35,0.556644,0.919014,"6"
1.35,0.557006,0.918949,"6"
1.35,0.564799,0.917547,"6"
1.35,0.565062,0.9175,"6"
1.35,0.565225,0.917471,"6"
1.35,0.565379,0.917443,"6"
1.35,0.565508,0.91742,"6"
1.35,0.565821,0.917364,"6"
1.35,0.573578,0.915969,"6"
1.35,0.573801,0.915929,"6"
1.35,0.582933,0.914712,"6"
1.35,0.59073,0.913673,"6"
1.35,0.590914,0.913649,"6"
1.35,0.599232,0.912541,"6"
1.35,0.599331,0.912527,"6"
1.35,0.599817,0.912463,"6"
1.35,0.60006,0.91243,"6"
1.35,0.600393,0.912386,"6"
1.35,0.608264,0.911337,"6"
1.35,0.608398,0.911319,"6"
1.35,0.608552,0.911299,"6"
1.35,0.608855,0.911259,"6"
1.35,0.617694,0.910081,"6"
1.35,0.625287,0.909069,"6"
1.35,0.625476,0.909044,"6"
1.35,0.625595,0.909028,"6"
1.35,0.625982,0.908977,"6"
1.35,0.634364,0.90786,"6"
1.35,0.634781,0.907804,"6"
1.35,0.642613,0.906761,"6"
1.35,0.643099,0.906696,"6"
1.35,0.643615,0.906627,"6"
1.35,0.65106,0.905635,"6"
1.35,0.659949,0.904451,"6"
1.35,0.660058,0.904437,"6"
1.35,0.660192,0.904419,"6"
1.35,0.660529,0.904374,"6"
1.35,0.660703,0.904351,"6"
1.35,0.660916,0.904322,"6"
1.35,0.668381,0.903328,"6"
1.35,0.676977,0.902183,"6"
1.35,0.677389,0.902128,"6"
1.35,0.677537,0.902104,"6"
1.35,0.677651,0.902086,"6"
1.35,0.678217,0.901995,"6"
1.35,0.685469,0.900836,"6"
1.35,0.685493,0.900832,"6"
1.35,0.685895,0.900768,"6"
1.35,0.686456,0.900678,"6"
1.35,0.686649,0.900647,"6"
1.35,0.695518,0.89923,"6"
1.35,0.702943,0.898043,"6"
1.35,0.70336,0.897976,"6"
1.35,0.711643,0.896652,"6"
1.35,0.712085,0.896581,"6"
1.35,0.712199,0.896563,"6"
1.35,0.712377,0.896535,"6"
1.35,0.712576,0.896503,"6"
1.35,0.712814,0.896465,"6"
1.35,0.720363,0.895258,"6"
1.35,0.720472,0.895241,"6"
1.35,0.720556,0.895227,"6"
1.35,0.728706,0.894141,"6"
1.35,0.729872,0.893986,"6"
1.35,0.730115,0.893954,"6"
1.35,0.746032,0.891833,"6"
1.35,0.746309,0.891796,"6"
1.35,0.746746,0.891738,"6"
1.35,0.746929,0.891713,"6"
1.35,0.747416,0.891649,"6"
1.35,0.755158,0.890617,"6"
1.35,0.755253,0.890605,"6"
1.35,0.755798,0.890532,"6"
1.35,0.763248,0.889539,"6"
1.35,0.764215,0.88941,"6"
1.35,0.764716,0.889344,"6"
1.35,0.771725,0.88841,"6"
1.35,0.771755,0.888406,"6"
1.35,0.771973,0.888377,"6"
1.35,0.77235,0.888327,"6"
1.35,0.773099,0.888214,"6"
1.35,0.780678,0.887078,"6"
1.35,0.780777,0.887064,"6"
1.35,0.781293,0.886986,"6"
1.35,0.7898,0.885711,"6"
1.35,0.790137,0.885661,"6"
1.35,0.798098,0.884468,"6"
1.35,0.798326,0.884434,"6"
1.35,0.799021,0.884329,"6"
1.35,0.807215,0.883101,"6"
1.35,0.814804,0.881964,"6"
1.35,0.814829,0.88196,"6"
1.35,0.814977,0.881938,"6"
1.35,0.816064,0.881775,"6"
1.35,0.816322,0.881737,"6"
1.35,0.823682,0.880633,"6"
1.35,0.824149,0.880564,"6"
1.35,0.825255,0.880416,"6"
1.35,0.832685,0.879426,"6"
1.35,0.832973,0.879388,"6"
1.35,0.840899,0.878332,"6"
1.35,0.841187,0.878294,"6"
1.35,0.841499,0.878252,"6"
1.35,0.841767,0.878216,"6"
1.35,0.842248,0.878152,"6"
1.35,0.842556,0.878111,"6"
1.35,0.849391,0.877201,"6"
1.35,0.849629,0.877169,"6"
1.35,0.849713,0.877158,"6"
1.35,0.850611,0.877038,"6"
1.35,0.857982,0.876056,"6"
1.35,0.858512,0.875985,"6"
1.35,0.859856,0.875806,"6"
1.35,0.86817,0.874699,"6"
1.35,0.868532,0.87465,"6"
1.35,0.875942,0.873663,"6"
1.35,0.876145,0.873636,"6"
1.35,0.876314,0.873613,"6"
1.35,0.876537,0.873584,"6"
1.35,0.884478,0.872526,"6"
1.35,0.884667,0.872501,"6"
1.35,0.885471,0.872394,"6"
1.35,0.885828,0.872346,"6"
1.35,0.892623,0.871441,"6"
1.35,0.90106,0.870317,"6"
1.35,0.901085,0.870313,"6"
1.35,0.901601,0.870244,"6"
1.35,0.902459,0.87013,"6"
1.35,0.903129,0.870041,"6"
1.35,0.909959,0.869131,"6"
1.35,0.910693,0.869033,"6"
1.35,0.910861,0.869011,"6"
1.35,0.91855,0.867986,"6"
1.35,0.918748,0.86796,"6"
1.35,0.918931,0.867936,"6"
1.35,0.920048,0.867787,"6"
1.35,0.920429,0.867736,"6"
1.35,0.927279,0.866823,"6"
1.35,0.927736,0.866763,"6"
1.35,0.92784,0.866749,"6"
1.35,0.928385,0.866676,"6"
1.35,0.935652,0.865708,"6"
1.35,0.937348,0.865482,"6"
1.35,0.93773,0.865431,"6"
1.35,0.944243,0.864563,"6"
1.35,0.944898,0.864476,"6"
1.35,0.945409,0.864408,"6"
1.35,0.946406,0.864275,"6"
1.35,0.953866,0.863281,"6"
1.35,0.962015,0.862195,"6"
1.35,0.962933,0.862073,"6"
1.35,0.96327,0.862028,"6"
1.35,0.963706,0.86197,"6"
1.35,0.978889,0.859947,"6"
1.35,0.979341,0.859887,"6"
1.35,0.979529,0.859862,"6"
1.35,0.979633,0.859845,"6"
1.35,0.979956,0.859794,"6"
1.35,0.980571,0.859695,"6"
1.35,0.981002,0.859627,"6"
1.35,0.987312,0.858618,"6"
1.35,0.987341,0.858613,"6"
1.35,0.987609,0.85857,"6"
1.35,0.987783,0.858543,"6"
1.35,0.988859,0.858371,"6"
1.35,0.997872,0.85693,"6"
1.35,1.00482,0.855819,"6"
1.35,1.01322,0.854477,"6"
1.35,1.01325,0.854472,"6"
1.35,1.01329,0.854466,"6"
1.35,1.01334,0.854458,"6"
1.35,1.01357,0.854421,"6"
1.35,1.01386,0.854374,"6"
1.35,1.01395,0.854359,"6"
1.35,1.01417,0.854325,"6"
1.35,1.0145,0.854271,"6"
1.35,1.01478,0.854227,"6"
1.35,1.0227,0.852961,"6"
1.35,1.0238,0.852815,"6"
1.35,1.02428,0.852751,"6"
1.35,1.03295,0.851595,"6"
1.35,1.04109,0.85051,"6"
1.35,1.04905,0.84945,"6"
1.35,1.04933,0.849413,"6"
1.35,1.05026,0.84929,"6"
1.35,1.05654,0.848453,"6"
1.35,1.05682,0.848416,"6"
1.35,1.05695,0.848398,"6"
1.35,1.05734,0.848346,"6"
1.35,1.05749,0.848326,"6"
1.35,1.0584,0.848205,"6"
1.35,1.05893,0.848134,"6"
1.35,1.06526,0.84729,"6"
1.35,1.06575,0.847226,"6"
1.35,1.07356,0.846185,"6"
1.35,1.07428,0.846089,"6"
1.35,1.07449,0.846061,"6"
1.35,1.07525,0.845959,"6"
1.35,1.0757,0.8459,"6"
1.35,1.07623,0.845829,"6"
1.35,1.08247,0.844998,"6"
1.35,1.0836,0.844847,"6"
1.35,1.0849,0.844674,"6"
1.35,1.09122,0.843832,"6"
1.35,1.09203,0.843724,"6"
1.35,1.09358,0.843518,"6"
1.35,1.09947,0.842733,"6"
1.35,1.0995,0.842728,"6"
1.35,1.09955,0.842722,"6"
1.35,1.0996,0.842716,"6"
1.35,1.10051,0.842595,"6"
1.35,1.10118,0.842506,"6"
1.35,1.10162,0.842446,"6"
1.35,1.10952,0.841393,"6"
1.35,1.11892,0.840142,"6"
1.35,1.12585,0.839219,"6"
1.35,1.12598,0.839201,"6"
1.35,1.12617,0.839176,"6"
1.35,1.12628,0.83916,"6"
1.35,1.1347,0.83804,"6"
1.35,1.13521,0.837972,"6"
1.35,1.13622,0.837837,"6"
1.35,1.1428,0.83696,"6"
1.35,1.14291,0.836945,"6"
1.35,1.14368,0.836843,"6"
1.35,1.14407,0.836791,"6"
1.35,1.14438,0.836749,"6"
1.35,1.15119,0.835842,"6"
1.35,1.15352,0.835532,"6"
1.35,1.16011,0.834653,"6"
1.35,1.16287,0.834286,"6"
1.35,1.16888,0.833486,"6"
1.35,1.16975,0.833369,"6"
1.35,1.17031,0.833295,"6"
1.35,1.17082,0.833227,"6"
1.35,1.17155,0.83313,"6"
1.35,1.17795,0.832276,"6"
1.35,1.17808,0.83226,"6"
1.35,1.17862,0.832198,"6"
1.35,1.18022,0.832015,"6"
1.35,1.18573,0.831386,"6"
1.35,1.18576,0.831382,"6"
1.35,1.18581,0.831377,"6"
1.35,1.18586,0.831371,"6"
1.35,1.1864,0.83131,"6"
1.35,1.18685,0.831258,"6"
1.35,1.18812,0.831113,"6"
1.35,1.19488,0.830341,"6"
1.35,1.19511,0.830315,"6"
1.35,1.19623,0.830187,"6"
1.35,1.19752,0.830039,"6"
1.35,1.20542,0.829137,"6"
1.35,1.2062,0.829048,"6"
1.35,1.21293,0.82828,"6"
1.35,1.21317,0.828252,"6"
1.35,1.21487,0.828058,"6"
1.35,1.22045,0.827421,"6"
1.35,1.22056,0.827408,"6"
1.35,1.22216,0.827225,"6"
1.35,1.22272,0.827161,"6"
1.35,1.22355,0.827067,"6"
1.35,1.23745,0.825479,"6"
1.35,1.2379,0.825427,"6"
1.35,1.23837,0.825374,"6"
1.35,1.2385,0.825359,"6"
1.35,1.24002,0.825157,"6"
1.35,1.24084,0.825047,"6"
1.35,1.24638,0.824309,"6"
1.35,1.24747,0.824163,"6"
1.35,1.24772,0.824131,"6"
1.35,1.24808,0.824083,"6"
1.35,1.24952,0.823891,"6"
1.35,1.25543,0.823103,"6"
1.35,1.25553,0.823091,"6"
1.35,1.25819,0.822735,"6"
1.35,1.2635,0.822029,"6"
1.35,1.26392,0.821973,"6"
1.35,1.26454,0.821889,"6"
1.35,1.26595,0.821702,"6"
1.35,1.27198,0.820898,"6"
1.35,1.27202,0.820893,"6"
1.35,1.27207,0.820887,"6"
1.35,1.27364,0.820677,"6"
1.35,1.27401,0.820628,"6"
1.35,1.27555,0.820422,"6"
1.35,1.28324,0.819398,"6"
1.35,1.28423,0.819266,"6"
1.35,1.28981,0.818523,"6"
1.35,1.29016,0.818476,"6"
1.35,1.29029,0.818459,"6"
1.35,1.29065,0.818411,"6"
1.35,1.2929,0.818111,"6"
1.35,1.29809,0.81742,"6"
1.35,1.29821,0.817404,"6"
1.35,1.29993,0.817175,"6"
1.35,1.30054,0.817093,"6"
1.35,1.30772,0.816137,"6"
1.35,1.30819,0.816075,"6"
1.35,1.31556,0.815093,"6"
1.35,1.31584,0.815055,"6"
1.35,1.31594,0.815042,"6"
1.35,1.31784,0.814788,"6"
1.35,1.3237,0.814008,"6"
1.35,1.32403,0.813964,"6"
1.35,1.32519,0.813809,"6"
1.35,1.32585,0.813721,"6"
1.35,1.33514,0.812483,"6"
1.35,1.33517,0.812479,"6"
1.35,1.34208,0.811558,"6"
1.35,1.34976,0.810535,"6"
1.35,1.35058,0.810427,"6"
1.35,1.35088,0.810386,"6"
1.35,1.35178,0.810267,"6"
1.35,1.35248,0.810174,"6"
1.35,1.35824,0.809406,"6"
1.35,1.35827,0.809401,"6"
1.35,1.35833,0.809394,"6"
1.35,1.35974,0.809206,"6"
1.35,1.36001,0.80917,"6"
1.35,1.36226,0.80887,"6"
1.35,1.36747,0.808177,"6"
1.35,1.36908,0.807962,"6"
1.35,1.37094,0.807714,"6"
1.35,1.37635,0.806993,"6"
1.35,1.37961,0.806558,"6"
1.35,1.38435,0.805927,"6"
1.35,1.38448,0.80591,"6"
1.35,1.38488,0.805857,"6"
1.35,1.38708,0.805564,"6"
1.35,1.39321,0.804747,"6"
1.35,1.39388,0.804658,"6"
1.35,1.39406,0.804637,"6"
1.35,1.39456,0.804579,"6"
1.35,1.395,0.804527,"6"
1.35,1.39691,0.804304,"6"
1.35,1.40292,0.803604,"6"
1.35,1.40995,0.802784,"6"
1.35,1.4103,0.802743,"6"
1.35,1.411,0.802662,"6"
